"LocCodigo";"LocNombre";"SHAPE_Leng";"SHAPE_Area";"cod_loc";"loc";"NOMBRE_ESTANDAR";"Año";"Ingreso"
12;12;0,121180171119;0,000969405684149;12;"Barrios Unidos";"BARRIOS UNIDOS";2022;2127440,2488994
12;12;0,121180171119;0,000969405684149;12;"Barrios Unidos";"BARRIOS UNIDOS";2023;2343375,43416269
12;12;0,121180171119;0,000969405684149;12;"Barrios Unidos";"BARRIOS UNIDOS";2024;2465230,95673915
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2011;400623,3949
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2014;498088,3867
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2015;531808,97047959
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2016;563504,785120174
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2017;678968,3027
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2018;701170,56619829
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2019;728095,515940304
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2020;738944,139127815
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2021;777812,600845938
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2022;875272,519731934
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2023;964112,680484725
7;7;0,307901453057;0,00194896798133;7;"Bosa";"BOSA";2024;1014246,53986993
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2011;636033,9803
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2014;730205,9808
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2015;779640,92570016
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2016;826107,52487189
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2017;1335213,238
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2018;1378874,7108826
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2019;1431823,49978049
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2020;1453157,66992722
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2021;1529593,76336539
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2022;1721251,86191508
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2023;1895958,92589946
17;17;0,0671578785805;0,000167767155837;17;"La Candelaria";"CANDELARIA";2024;1994548,79004623
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2011;991745,7975
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2014;1173566,181
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2015;1253016,6114537
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2016;1327696,40149634
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2017;2766692,699
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2018;2857163,5502573
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2019;2966878,63058718
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2020;3011085,12218293
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2021;3169468,19960975
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2022;3566602,56502085
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2023;3928612,72537047
2;2;0,3339661564;0,0030952926915;2;"Chapinero";"CHAPINERO";2024;4132900,58708973
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2011;3131554,619
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2014;3760582,787
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2015;4015174,2416799
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2016;4254478,62648402
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2017;666384,7145
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2018;688175,49466415
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2019;714601,433659253
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2020;725248,995020776
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2021;763397,092158869
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2022;859050,747806375
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2023;946244,398708722
19;19;0,702136250154;0,0105846022943;19;"Ciudad Bolívar";"CIUDAD BOLIVAR";2024;995449,107441576
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2011;353195,7362
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2014;449137,2861
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2015;479543,88036897
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2016;508124,695638961
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2017;1103347,557
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2018;1139427,0221139
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2019;1183181,01976307
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2020;1200810,41695754
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2021;1263973,04488951
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2022;1422348,86741417
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2023;1566717,2774567
10;10;0,291966209678;0,00292224611763;10;"Engativá";"ENGATIVA";2024;1648186,57588445
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2011;800362,9471
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2014;989776,6425
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2015;1056784,52119725
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2016;1119768,87866061
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2017;1395651,404
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2018;1441289,2049108
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2019;1496634,71037937
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2020;1518934,56756403
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2021;1598830,5258179
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2022;1799163,99070288
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2023;1981779,13575922
9;9;0,321915343581;0,00271040159461;9;"Fontibón";"FONTIBON";2024;2084831,6508187
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2011;1131066,594
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2014;1236142,167
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2015;1319828,9917059
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2016;1398490,79961157
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2017;907997,2714
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2018;937688,78217478
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2019;973696,031410291
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2020;988204,102278305
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2021;1040183,63805814
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2022;1170518,64790683
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2023;1289326,29066937
8;8;0,28358181341;0,00314254261847;8;"Kennedy";"KENNEDY";2024;1356371,25778418
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2011;719068,8914
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2014;853422,2543
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2015;911198,94091611
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2016;965506,39779471
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2017;993702,6947
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2018;1026196,77281669
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2019;1065602,72889285
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2020;1081480,20955335
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2021;1138366,06857586
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2022;1281003,33696842
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2023;1411025,17567071
14;14;0,0993822325137;0,000530449877408;14;"Los Mártires";"LOS MARTIRES";2024;1484398,48480559
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2011;781734,3499
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2014;884991,0506
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2015;944904,94472562
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2016;1001221,27943127
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2017;875303,5358
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2018;903925,96142066
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2019;938636,718339213
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2020;952622,405442467
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2021;1002730,34396874
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2022;1128372,45606802
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2023;1242902,26035893
16;16;0,161115659765;0,00140969994113;16;"Puente Aranda";"PUENTE ARANDA";2024;1307533,17789759
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2011;462660,3499
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2014;601451,0487
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2015;642169,28469699
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2016;680442,574064931
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2017;760153,0383
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2018;785010,04265241
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2019;815154,428290262
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2020;827300,229271787
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2021;870816,221331483
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2022;979929,493864318
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2023;1079392,33749155
18;18;0,174512697121;0,00112647549039;18;"Rafael Uribe";"RAFAEL URIBE";2024;1135520,73904111
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2011;381850,2044
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2014;531441,3785
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2015;567419,95982445
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2016;601238,189429987
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2017;711523,3987
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2018;734790,21383749
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2019;763006,15804885
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2020;774374,949803777
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2021;815107,072163456
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2022;917239,988305537
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2023;1010339,84711855
4;4;0,363689238567;0,00399787066742;4;"San Cristóbal";"SAN CRISTOBAL";2024;1062877,51916871
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2011;810647,0703
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2014;738810,9972
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2015;788828,50171044
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2016;835842,680412382
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2017;1040477,868
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2018;1074501,4942836
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2019;1115762,35166409
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2020;1132387,21070389
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2021;1191950,77798691
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2022;1341302,21046867
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2023;1477444,38483124
3;3;0,395051977215;0,00367825909097;3;"Santa Fe";"SANTA FE";2024;1554271,49284246
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2011;1046696,329
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2014;1347226,453
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2015;1438433,6838681
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2016;1524164,33142664
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2017;1492605,895
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2018;1541414,1077665
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2019;1600604,40950473
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2020;1624453,41520635
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2021;1709899,66484621
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2022;1924150,09285144
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2023;2119451,32727586
11;11;0,592875106575;0,00819062467319;11;"Suba";"SUBA";2024;2229662,7962942
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2011;2058523,553
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2014;2436551,526
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2015;2601506,0643102
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2016;2756555,82574309
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2017;2825049,565
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2018;2917428,6857755
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2019;3029457,94730928
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2020;3074596,87072419
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2021;3236320,66612428
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2022;3641831,64558965
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2023;4011477,557617
13;13;0,148314411966;0,00115583267043;13;"Teusaquillo";"TEUSAQUILLO";2024;4220074,39061308
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2011;542789,886
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2014;692148,6193
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2015;739007,08082661
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2016;783051,902843876
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2017;788122,1579
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2018;813893,75246333
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2019;845147,272557922
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2020;857739,966919035
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2021;902857,089178976
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2022;1015985,0824531
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2023;1119107,56832209
6;6;0,210541984111;0,000807032746934;6;"Tunjuelito";"TUNJUELITO";2024;1177301,16187484
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2011;1901146,65
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2014;1933691,549
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2015;2064602,4668673
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2016;2187652,77389259
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2017;1974102,181
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2018;2038655,3223187
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2019;2116939,68669574
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2020;2148482,0880275
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2021;2261492,24585775
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2022;2544857,22426373
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2023;2803160,2325265
1;1;0,436906904937;0,00531045069302;1;"Usaquén";"USAQUEN";2024;2948924,56461787
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2011;353339,1028
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2014;428088,8823
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2015;457070,49963171
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2016;484311,90140976
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2017;646541,5149
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2018;667683,42243723
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2019;693322,46585882
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2020;703652,970600116
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2021;740665,116853682
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2022;833470,455995448
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2023;918067,707278986
5;5;0,982969291934;0,017508250468;5;"Usme";"USME";2024;965807,228057494
20;20;1,91494941213;0,0635491267498;20;NA;NA;2011;0
20;20;1,91494941213;0,0635491267498;20;NA;NA;2014;0
20;20;1,91494941213;0,0635491267498;20;NA;NA;2015;0
20;20;1,91494941213;0,0635491267498;20;NA;NA;2016;0
20;20;1,91494941213;0,0635491267498;20;NA;NA;2017;402352,2873
20;20;1,91494941213;0,0635491267498;20;NA;NA;2018;415509,20709471
20;20;1,91494941213;0,0635491267498;20;NA;NA;2019;431464,760647147
20;20;1,91494941213;0,0635491267498;20;NA;NA;2020;437893,585580789
20;20;1,91494941213;0,0635491267498;20;NA;NA;2021;460926,788182339
20;20;1,91494941213;0,0635491267498;20;NA;NA;2022;518680,914741586
20;20;1,91494941213;0,0635491267498;20;NA;NA;2023;571327,027587857
20;20;1,91494941213;0,0635491267498;20;NA;NA;2024;601036,033022425
